path,true_label,pred_label,prob_fake
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000000.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000001.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000002.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000006.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000007.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000008.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000009.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000011.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000013.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000014.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000015.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000016.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000019.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000021.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000022.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000023.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000026.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000027.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000030.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000032.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000033.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000035.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000038.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000042.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000043.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000044.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000045.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000046.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000047.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000048.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000049.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000051.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000052.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000053.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000055.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000058.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000059.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000061.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000062.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000063.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000064.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000065.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000066.jpg,0,1,1.0
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000067.jpg,0,1,1.0
