path,true_label,pred_label,prob_fake
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002784.jpg,0,1,0.9999873638153076
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008347.jpg,0,1,0.9999830722808838
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007327.jpg,0,1,0.9999823570251465
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001110.jpg,0,1,0.999958872795105
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004353.jpg,0,1,0.9999566078186035
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005122.jpg,0,1,0.9999544620513916
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002694.jpg,0,1,0.9999457597732544
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009573.jpg,0,1,0.999944806098938
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002975.jpg,0,1,0.9999346733093262
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009474.jpg,0,1,0.9999215602874756
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000788.jpg,0,1,0.9999194145202637
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0006879.jpg,0,1,0.9998654127120972
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008101.jpg,0,1,0.999842643737793
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001445.jpg,0,1,0.9998162388801575
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008632.jpg,0,1,0.9998018145561218
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008270.jpg,0,1,0.9997959733009338
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001264.jpg,0,1,0.9996825456619263
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000425.jpg,0,1,0.9995669722557068
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007090.jpg,0,1,0.9994891881942749
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009072.jpg,0,1,0.9994458556175232
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002861.jpg,0,1,0.9994134902954102
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008608.jpg,0,1,0.999396562576294
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002905.jpg,0,1,0.9993946552276611
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001266.jpg,0,1,0.999382734298706
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001114.jpg,0,1,0.9993657469749451
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009677.jpg,0,1,0.9993639588356018
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003623.jpg,0,1,0.9993261098861694
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0010310.jpg,0,1,0.9992996454238892
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003985.jpg,0,1,0.999288022518158
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0010875.jpg,0,1,0.9992647767066956
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002317.jpg,0,1,0.9992507100105286
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0010054.jpg,0,1,0.9992473125457764
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001489.jpg,0,1,0.9992462396621704
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009022.jpg,0,1,0.9992231130599976
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007545.png,0,1,0.9992227554321289
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009204.jpg,0,1,0.9991937279701233
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002195.jpg,0,1,0.9991750121116638
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000725.jpg,0,1,0.9991551637649536
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005448.jpg,0,1,0.9991540908813477
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007221.jpg,0,1,0.9991466999053955
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000662.jpg,0,1,0.9991434812545776
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005458.jpg,0,1,0.9991177916526794
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003125.jpg,0,1,0.9991094470024109
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004498.jpg,0,1,0.9991023540496826
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007204.jpg,0,1,0.9990867376327515
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0006059.jpg,0,1,0.9990861415863037
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002136.jpg,0,1,0.9990425705909729
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005902.jpg,0,1,0.999041736125946
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001043.jpg,0,1,0.9990254640579224
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003639.jpg,0,1,0.9990087747573853
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002469.jpg,0,1,0.9990013241767883
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0011110.jpg,0,1,0.9989994168281555
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007164.jpg,0,1,0.9989868998527527
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007670.jpg,0,1,0.9989859461784363
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009487.jpg,0,1,0.9989786148071289
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002043.jpg,0,1,0.9989669322967529
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008628.jpg,0,1,0.9989579916000366
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0006213.jpg,0,1,0.9989551305770874
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003979.jpg,0,1,0.9989349246025085
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001549.jpg,0,1,0.9989250302314758
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002443.jpg,0,1,0.9989140033721924
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002217.jpg,0,1,0.9989027976989746
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0010357.jpg,0,1,0.9988928437232971
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003108.jpg,0,1,0.9988836646080017
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007379.jpg,0,1,0.9988697171211243
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009261.jpg,0,1,0.998869001865387
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002479.jpg,0,1,0.9988592863082886
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007002.jpg,0,1,0.9988388419151306
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005806.jpg,0,1,0.9988254904747009
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004218.jpg,0,1,0.9988211989402771
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003918.jpg,0,1,0.998818576335907
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002434.jpg,0,1,0.998798131942749
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002428.jpg,0,1,0.998735249042511
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004013.jpg,0,1,0.9987311959266663
