path,true_label,pred_label,prob_fake
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009382.jpg,1,0,1.6182600148795245e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009721.jpg,1,0,1.9658338956674015e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005070.png,1,0,2.7801279500749843e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002936.png,1,0,3.3499070184461743e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0006026.jpg,1,0,3.9255471762089655e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002365.jpg,1,0,4.03692332895389e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004976.png,1,0,4.589114510622494e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004357.jpg,1,0,5.513611611718261e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001065.jpg,1,0,5.530568358835808e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009596.jpg,1,0,5.6896077182955196e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002291.png,1,0,5.894056442912188e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000210.jpg,1,0,5.8964626958868394e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004171.jpg,1,0,6.860229717631228e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000663.jpg,1,0,6.948751973823164e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005813.jpg,1,0,7.004467050819585e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001177.png,1,0,7.344959840338561e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004980.jpg,1,0,7.421780878758e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007053.jpg,1,0,7.575224003630865e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009543.jpg,1,0,7.71289734302627e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004142.jpg,1,0,7.718401917600204e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007845.jpg,1,0,7.822279712854652e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0006767.jpg,1,0,7.895653908462918e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000724.jpg,1,0,8.417827501716602e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001508.jpg,1,0,8.520790828470126e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009128.jpg,1,0,8.574509990921797e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0010108.jpg,1,0,8.797424300155399e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000168.jpg,1,0,8.81307826716693e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002937.jpg,1,0,8.939237972072078e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0003846.jpg,1,0,9.00563819072886e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0000736.jpg,1,0,9.011308321760225e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0010539.jpg,1,0,9.011308321760225e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008522.png,1,0,9.341725615286123e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005538.jpg,1,0,9.352921637173495e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001084.jpg,1,0,9.357007968446851e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009337.jpg,1,0,9.469273720696947e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005353.jpg,1,0,9.511522591765242e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0010997.jpg,1,0,9.713079407447367e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004719.jpg,1,0,9.83719559144447e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0004109.jpg,1,0,9.925304311764194e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002376.jpg,1,0,9.931250133377034e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0011349.jpg,1,0,9.983915560951573e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0006956.jpg,1,0,9.993004823627416e-08
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0007173.jpg,1,0,1.0209456036136544e-07
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0008458.jpg,1,0,1.0257296167992536e-07
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0002496.jpg,1,0,1.0421567253615649e-07
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0001923.jpg,1,0,1.0431012498202108e-07
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0005133.jpg,1,0,1.0621399582078084e-07
/home/ubuntu/work/DSA4266/data/prepared/deepdetect-2025/test/real/real_test_0009098.jpg,1,0,1.0669297978438408e-07
